web_pid,pdp_title_value,price_sp,pdp_rating_value,pdp_rating_count,pdp_page_url,Description,ASIN,Product Description,Manufacturer
B0C555LQF4,NORTH ZONE Northzone Sling Cross Body Travel Office Business Messenger One Side Shoulder Pouch Bag Money Bag for Men and Women,249,3.9,139,https://www.amazon.in/north-zone-northzone-sling-cross-body-travel-office-business-messenger-one-side-shoulder-pouch-bag-money-bag-for-men-and-women/dp/B0C555LQF4,             ,B0C5589XFQ,                                  Northzone Sling Cross Body Travel Office Business Messenger one Side Shoulder Pouch Bag Money Bag for Men and Women              ,
B0C6639P8P,Amazon Basics Laptop Bag for 15.6 Inch Laptops | College/Travel Backpack with USB Charging Port and Anti-Theft Pocket | 23 L,1009,4.4,138,https://www.amazon.in/amazon-basics-laptop-bag-for-15-6-inch-laptops-college-travel-backpack-with-usb-charging-port-and-anti-theft-pocket-23-l/dp/B0C6639P8P,     ,B0C6639P8P ,"                                  Introducing the Amazon Basics Laptop Bag. It comes equipped with 2 main compartments and a laptop sleeve that accomodates up to a 15.6 inch laptop. The additional front zipper pockets, side pockets give you more storage space while the hidden back pocket allows you to keep your valuable belongings safe. The ergonomic back design and padded shoulder straps add comfort to your commute. The bag also sports a pull-rod box that allows you to stow the bag onto your luggage handle for ease.              ","‎Alpha Digital Corp., ALPHA DIGITAL CORP,C-1,SARATHI CO-OPERATIVE HOUSING SOCIETY LIMITED, KHIRA NAGAR, S.V. ROAD,SANTACRUZ WEST,MUMBAI 400054, INDIA "
B0CJJQWK72,WHITECRAFT Polyester 30 Liter Waterproof Backpack for Men & Women| Fits upto 12-17 Inch Laptop Bag | Travel/Business/College/Casual Daypacks,386,0,0,https://www.amazon.in/whitecraft-polyester-30-liter-waterproof-backpack-for-men-women-fits-upto-12-17-inch-laptop-bag-travel-business-college-casual-daypacks/dp/B0CJJQWK72,             ,B0CJJMRVW5,"                                  Meet seek! WHITECRAFT is introducing one of its kind of an overnighter backpack. Made out of polyester, it has an exquisite look. There is a convey pack available like the one available in luggage. It has a capacity of 30 liters hence it is provided with load stabilizers on shoulder straps like the ones available in rucksacks. A perfect bag for leisure or an official trip of 2-3 days.              ",
B0C6ZY6RD3,Rainox Combo Pack of PU-Leather Gym Bag Gym Duffel Bag with Shoulder Strap for Men's & Women's with Wrist Support Band-Wrist Straps for Daily Exercise (Grey) 6 cms,325,4.0,30,https://www.amazon.in/rainox-combo-pack-of-pu-leather-gym-bag-gym-duffel-bag-with-shoulder-strap-for-men-s-women-s-with-wrist-support-band-wrist-straps-for-daily-exercise-grey-6-cms/dp/B0C6ZY6RD3,             ,B0C6ZYJV9H,"                                  ★★ Leatherette Gym Bag for Sports and Travel ★★Made of super light but strong Leatherette material, designed with a main large compartment and one side elastic mesh pocket, makes it spacious enough to put your clothes, shoes, water bottles, sports equipment etc.The leather bag for men and women will easily fit all your sports and travel essentials.★★ Dimensions ★★Length x Height x Width : 43cm x 23cm x 23cmCapacity : 23 L★★ Get more space but not the weight ★★This gym essential is super lightweight, weighs only 280 g. Fold it for storage and unfold it when you go to the gym.Your good companion for sports, could be served as a sports gym bag, basketball bag, dance bag, camp / airplane duffel, carry-on luggage, Just-In Case bag as well.              ",
B08LBLKYRY,"HARISSONS Speckle 36L Laptop Backpack for Men & Women | Ideal School Bag with Easy Access Pockets & Handy Pouch | Water Repellent 15.6"" Office Backpack with a Detailed Organizer",1889,4.3,434,https://www.amazon.in/harissons-speckle-36l-laptop-backpack-for-men-women-ideal-school-bag-with-easy-access-pockets-handy-pouch-water-repellent-15-6-office-backpack-with-a-detailed-organizer/dp/B08LBLKYRY,             ,B08LBLKYRY,,
B09HNP99YX,AUXTER DELUXE Casual School College office Travel Backpack - 18 Design,791,4.0,650,https://www.amazon.in/auxter-deluxe-casual-school-college-office-travel-backpack-18-design/dp/B09HNP99YX,             ,B09BQDX6ZR,,
B07KT98RKS,Shalimar Premium OXO - Biodegradable Garbage Bags Size 24 X 32 Inches (Large) 60 Bags (4 rolls) Dustbin Bag/Trash Bag - Black Color,299,4.5,4620,https://www.amazon.in/shalimar-premium-oxo-biodegradable-garbage-bags-size-24-x-32-inches-large-60-bags-4-rolls-dustbin-bag-trash-bag-black-color/dp/B07KT98RKS,     ,B07KT98RKS ,,"‎Shalimar Plastic Industries, Daman "
B0C3RN6QSC,"SPENZ BAGS Travel Laptop Backpack for Women & Men|Carry On Bag, College & School Students Bookbag With Raincover",829,3.9,247,https://www.amazon.in/spenz-bags-travel-laptop-backpack-for-women-men-carry-on-bag-college-school-students-bookbag-with-raincover/dp/B0C3RN6QSC,             ,B0C3RNFHHV,"                                  At Spenz Bags, we provide the highest quality backpacks with the most reasonable cost so every customer can find a backpack they actually love to carry. To create products that inspire people to get out and live passionate lives; exploring, creating, and living life in the moment.              ",
B0C555LQF4,NORTH ZONE Northzone Sling Cross Body Travel Office Business Messenger One Side Shoulder Pouch Bag Money Bag for Men and Women,249,3.9,139,https://www.amazon.in/north-zone-northzone-sling-cross-body-travel-office-business-messenger-one-side-shoulder-pouch-bag-money-bag-for-men-and-women/dp/B0C555LQF4,             ,B0C5589XFQ,                                  Northzone Sling Cross Body Travel Office Business Messenger one Side Shoulder Pouch Bag Money Bag for Men and Women              ,
B07NHYLTY7,ZOUK Black Floral Printed Handmade Vegan Leather Women's Office Bag for 15.6 inch Laptop with double handles - FloMotif,1549,4.3,1104,https://www.amazon.in/zouk-black-floral-printed-handmade-vegan-leather-women-s-office-bag-for-15-6-inch-laptop-with-double-handles-flomotif/dp/B07NHYLTY7,             ,B07VLHK7J4,,
B0C3RN6QSC,"SPENZ BAGS Travel Laptop Backpack for Women & Men|Carry On Bag, College & School Students Bookbag With Raincover",829,3.9,247,https://www.amazon.in/spenz-bags-travel-laptop-backpack-for-women-men-carry-on-bag-college-school-students-bookbag-with-raincover/dp/B0C3RN6QSC,             ,B0C3RNFHHV,"                                  At Spenz Bags, we provide the highest quality backpacks with the most reasonable cost so every customer can find a backpack they actually love to carry. To create products that inspire people to get out and live passionate lives; exploring, creating, and living life in the moment.              ",
B0BNSXJ2MY,Martucci Hipe 35L Laptop Backpack for Men and Women/Boys and Girls Unisex/College/School/Travel Bags with 17 Inches Laptop Compartment with Rain Cover(Black),521,3.8,59,https://www.amazon.in/martucci-hipe-35l-laptop-backpack-for-men-and-women-boys-and-girls-unisex-college-school-travel-bags-with-17-inches-laptop-compartment-with-rain-cover-black/dp/B0BNSXJ2MY,             ,B0BNSXJ2MY,,
B07NLB6FRS,NIVIA Basic Duffle Polyester Bag/Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Fitness Bag/Carry Bags/Sports & Travel Bag/Sports Kit/Duffle Bags Travel,229,4.0,4180,https://www.amazon.in/nivia-basic-duffle-polyester-bag-gym-bags-adjustable-shoulder-bag-for-men-duffle-gym-bags-for-men-fitness-bag-carry-bags-sports-travel-bag-sports-kit-duffle-bags-travel/dp/B07NLB6FRS,     ,B07FWQ9HRV ,,‎Freewill Sports Private Limited 
B019HA8AQO,Gear CarryOn 16L Foldable Water Resistant School Bag/Hiking Daypack/Backpack/College Bag for Men/Women (Black-Orange),229,3.8,5626,https://www.amazon.in/gear-carryon-16l-foldable-water-resistant-school-bag-hiking-daypack-backpack-college-bag-for-men-women-black-orange/dp/B019HA8AQO,             ,B019HA8AQO,"                                  Intuitively crafted at the Gear design studio to balance comfort, style, endurance and functionality.              ",
B0C6ZY6RD3,Rainox Combo Pack of PU-Leather Gym Bag Gym Duffel Bag with Shoulder Strap for Men's & Women's with Wrist Support Band-Wrist Straps for Daily Exercise (Grey) 6 cms,325,4.0,30,https://www.amazon.in/rainox-combo-pack-of-pu-leather-gym-bag-gym-duffel-bag-with-shoulder-strap-for-men-s-women-s-with-wrist-support-band-wrist-straps-for-daily-exercise-grey-6-cms/dp/B0C6ZY6RD3,             ,B0C6ZYJV9H,"                                  ★★ Leatherette Gym Bag for Sports and Travel ★★Made of super light but strong Leatherette material, designed with a main large compartment and one side elastic mesh pocket, makes it spacious enough to put your clothes, shoes, water bottles, sports equipment etc.The leather bag for men and women will easily fit all your sports and travel essentials.★★ Dimensions ★★Length x Height x Width : 43cm x 23cm x 23cmCapacity : 23 L★★ Get more space but not the weight ★★This gym essential is super lightweight, weighs only 280 g. Fold it for storage and unfold it when you go to the gym.Your good companion for sports, could be served as a sports gym bag, basketball bag, dance bag, camp / airplane duffel, carry-on luggage, Just-In Case bag as well.              ",
B0BRFRVQMX,"GLUN® Round Shape Foldable Laundry Bag Capacity of 45 Ltr, Non Woven Toys and Cloth Bag, Grey and Black Combination Pack of 1",161,3.9,119,https://www.amazon.in/glun-r-round-shape-foldable-laundry-bag-capacity-of-45-ltr-non-woven-toys-and-cloth-bag-grey-and-black-combination-pack-of-1/dp/B0BRFRVQMX,     ,,,‎JJ ENTERPRISES 
B018E1O6LU,SECUREMENT® Tamper Proof Courier Bags with Pod Jacket documen pouch 10x 14 (100 Pcs),325,4.1,314,https://www.amazon.in/securement-r-tamper-proof-courier-bags-with-pod-jacket-documen-pouch-10x-14-100-pcs/dp/B018E1O6LU,     ,B018E1O6LU ,                                  Adhesive Strip To Keep The Product Locked Tamper Proof Courier Bags without Pod Jacket 10x 14 (100 Pieces)              ,‎Securement 
B0BYDWD4VL,HP 330 15.6-inch Laptop Backpack/Trolley Pass-Through; Padded Back Panel; Padded air mesh Panel/Hand wash and air Dry/1 Year Limited Warranty (793A7AA),799,4.3,8,https://www.amazon.in/hp-330-15-6-inch-laptop-backpack-trolley-pass-through-padded-back-panel-padded-air-mesh-panel-hand-wash-and-air-dry-1-year-limited-warranty-793a7aa/dp/B0BYDWD4VL,     ,B0BYDWD4VL ,,"‎HP Inc., HP Sales India "
B099PLT91X,"WILD MODA Women's Shoulder Bag, Set of 1",849,4.2,4341,https://www.amazon.in/wild-moda-women-s-shoulder-bag-set-of-1/dp/B099PLT91X,             ,B07RXY9T55,,
B09VGNTDRZ,Red Lemon Medium Size Unisex Adult Bange Series Rhombus Shell Design Waterproof Sling Bag With Usb Charging,1847,4.2,105,https://www.amazon.in/red-lemon-medium-size-unisex-adult-bange-series-rhombus-shell-design-waterproof-sling-bag-with-usb-charging/dp/B09VGNTDRZ,             ,B09VGNTDRZ,                           ,
B0C6639P8P,Amazon Basics Laptop Bag for 15.6 Inch Laptops | College/Travel Backpack with USB Charging Port and Anti-Theft Pocket | 23 L,1009,4.4,138,https://www.amazon.in/amazon-basics-laptop-bag-for-15-6-inch-laptops-college-travel-backpack-with-usb-charging-port-and-anti-theft-pocket-23-l/dp/B0C6639P8P,     ,B0C6639P8P ,"                                  Introducing the Amazon Basics Laptop Bag. It comes equipped with 2 main compartments and a laptop sleeve that accomodates up to a 15.6 inch laptop. The additional front zipper pockets, side pockets give you more storage space while the hidden back pocket allows you to keep your valuable belongings safe. The ergonomic back design and padded shoulder straps add comfort to your commute. The bag also sports a pull-rod box that allows you to stow the bag onto your luggage handle for ease.              ","‎Alpha Digital Corp., ALPHA DIGITAL CORP,C-1,SARATHI CO-OPERATIVE HOUSING SOCIETY LIMITED, KHIRA NAGAR, S.V. ROAD,SANTACRUZ WEST,MUMBAI 400054, INDIA "
B0BYDWD4VL,HP 330 15.6-inch Laptop Backpack/Trolley Pass-Through; Padded Back Panel; Padded air mesh Panel/Hand wash and air Dry/1 Year Limited Warranty (793A7AA),799,4.3,8,https://www.amazon.in/hp-330-15-6-inch-laptop-backpack-trolley-pass-through-padded-back-panel-padded-air-mesh-panel-hand-wash-and-air-dry-1-year-limited-warranty-793a7aa/dp/B0BYDWD4VL,     ,B0BYDWD4VL ,,"‎HP Inc., HP Sales India "
B07KT98RKS,Shalimar Premium OXO - Biodegradable Garbage Bags Size 24 X 32 Inches (Large) 60 Bags (4 rolls) Dustbin Bag/Trash Bag - Black Color,299,4.5,4620,https://www.amazon.in/shalimar-premium-oxo-biodegradable-garbage-bags-size-24-x-32-inches-large-60-bags-4-rolls-dustbin-bag-trash-bag-black-color/dp/B07KT98RKS,     ,B07KT98RKS ,,"‎Shalimar Plastic Industries, Daman "
B08TTMMGYT,"Amazon Brand – Eono Reusable Tote Bags, 100% Organic Cotton Shopping/Grocery Bag, Multi-Purpose Bag, Sturdy Canvas Bag With 15kgs Capacity, Single Pack (Good Vibes)",179,3.8,1232,https://www.amazon.in/amazon-brand-eono-reusable-tote-bags-100-organic-cotton-shopping-grocery-bag-multi-purpose-bag-sturdy-canvas-bag-with-15kgs-capacity-single-pack-good-vibes/dp/B08TTMMGYT,             ,B08TTMMGYT,,
B0C2D3YR7T,"Tabelito® NEXA 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook",349,4.0,176,https://www.amazon.in/tabelito-r-nexa-3o-l-water-resistant-laptop-college-office-school-travel-business-bag-unisex-backpack-for-men-women-fits-up-to-15-6-inch-laptop-notebook/dp/B0C2D3YR7T,             ,B0C2D4KWQ6,"                                  Decent BACKPACK: The Tabelito Backpack / Daypack is made of HIGH QUALITY Anti Scratch Fabric with a sturdy zipper design, making it incredibly sturdy, tear-resistant, and capable of protecting your items from dust, rain, and filth. Even more robust and long-lasting are the strong buckle and zipper. LARGE CAPACITY &amp; MULTI COMPARTMENTS &amp; LIGHT WEIGHT: The backpack has three compartments. There is ample storage for clothes, books, a lunchbox, daily needs, and tech equipment accessories in the separate laptop compartment that fits a 15.6-inch laptop as well as a 15-inch, 14-inch, and 13-inch or Mac book. The middle compartment has enough capacity for a laptop charger, an iPad, a tablet, a smartphone, a document file, and other necessary accessories. There are two small elastic mesh side pockets for water bottles and a front compartment with zipper pockets for easy access items like a mask, wallet, metro card, and wallet. Make your goods more accessible and organised. HIGH QUALITY MATERIAL: The metal zippers on our backpack are made of high-quality, water-resistant Polyester fabric. Lightweight and strong build guarantee daily use that is safe and durable. Perfect for shopping, office work, business travel, weekend trips, and other outdoor activities. It is also the ideal backpack for teens, boys, girls, adults, and other genders.              ",
B0BLLJPBYM,"Half Moon Large 35 L Laptop College School & Travel Bag Backpack for Men Women Boys and Girls Spacy Luggage Bags with 17.3 inches Laptop Compartment, Reflective Strip & Rain Cover",689,3.5,41,https://www.amazon.in/half-moon-large-35-l-laptop-college-school-travel-bag-backpack-for-men-women-boys-and-girls-spacy-luggage-bags-with-17-3-inches-laptop-compartment-reflective-strip-rain-cover/dp/B0BLLJPBYM,             ,B0BLLJPBYM,,
B0BS6YGKMC,LOOKMUSTER Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack…,434,4.0,59,https://www.amazon.in/lookmuster-casual-waterproof-laptop-backpack-office-bag-school-bag-college-bag-business-bag-travel-backpack/dp/B0BS6YGKMC,             ,B0BS6YGKMC,,
B0B5YHC1W5,Aristrocrat Unisex Laptop Bag Grey,663,4.4,36,https://www.amazon.in/aristrocrat-unisex-laptop-bag-grey/dp/B0B5YHC1W5,             ,B0B5YHC1W5,"                                  Stylish, Secure feature packed Laptop backpack Spacious Compartment Laptop Compatible Front Quick Access Pocket Power Bank Pocket Padded Grab Handle Shoulder strap re-enforcement              ",
B07TT785P7,"Arctic Hunter Sling Crossbody Bag for Men Small Mens Chest Bag Shoulder Bag Mobile Bag One Side Bag for 8-inch iPad with Earphone Port Water-resistant for Daily Use Small Items and Small Electronic Product,Black",1176,4.3,722,https://www.amazon.in/arctic-hunter-sling-crossbody-bag-for-men-small-mens-chest-bag-shoulder-bag-mobile-bag-one-side-bag-for-8-inch-ipad-with-earphone-port-water-resistant-for-daily-use-small-items-and-small-electronic-product-black/dp/B07TT785P7,             ,B07TT785P7,,
B078JNB821,ADISA women girls quilted checks crossbody box sling bag with gold chain,309,4.0,3412,https://www.amazon.in/adisa-women-girls-quilted-checks-crossbody-box-sling-bag-with-gold-chain/dp/B078JNB821,             ,B078JNB821,"                                  Quilted sling bag with quilted flap to be closed with a gold colored twist lock. Its belt is a combo of metal chain as well as PU. This is one of the most stylish and popular design of sling bags, suitable for both young girls and women. Stylish sling perfect for parties and clubbing, or for casual daily use.              ",
B07MJZGXBP,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (ALL) (Grey & A. Blue 212),1199,4.2,8213,https://www.amazon.in/heroz-hammer-unisex-nylon-45-l-travel-laptop-backpack-water-resistant-slim-durable-fits-up-to-17-3-inch-laptop-notebook-all-grey-a-blue-212/dp/B07MJZGXBP,     ,B07MJZGXBP ,,"‎Heroz, A-630, Amar puri, Krishna Basti, Ram Tirath nagar. Pahar Ganj. New Deihi. 110055 "
B09ZYMT7V1,Red Lemon Bange Hard Ironlook Briefcase Laptop Bag Anti-Theft Hard Shell Unisex Laptop Backpack with USB Charging Backpack for Men and Women,4897,4.4,117,https://www.amazon.in/red-lemon-bange-hard-ironlook-briefcase-laptop-bag-anti-theft-hard-shell-unisex-laptop-backpack-with-usb-charging-backpack-for-men-and-women/dp/B09ZYMT7V1,             ,B09ZYMT7V1,                           ,
B0862V2GKH,MI Business Casual 21L Water Resistant Laptop Backpack,749,4.4,1438,https://www.amazon.in/mi-business-casual-21l-water-resistant-laptop-backpack/dp/B0862V2GKH,             ,B0862V2GKH,                           ,
B0C7CXQVRX,"The Purple Tree Handcrafted Women's Tote Bag with Vegan Leather Handles & Indian Prints, Shoulder Tote Bag and Handbag for Office and College (Pack of 1)",899,3.9,82,https://www.amazon.in/the-purple-tree-handcrafted-women-s-tote-bag-with-vegan-leather-handles-indian-prints-shoulder-tote-bag-and-handbag-for-office-and-college-pack-of-1/dp/B0C7CXQVRX,             ,B0C7CW861Z,                           ,
B07PLCCQVC,The Purple Tree Canvas Stylish Printed Tote Bag For Women (Pack Of 1) Tbag00270,349,4.2,164,https://www.amazon.in/the-purple-tree-canvas-stylish-printed-tote-bag-for-women-pack-of-1-tbag00270/dp/B07PLCCQVC,             ,B07PLCCQVC,,
B09VGNTDRZ,Red Lemon Medium Size Unisex Adult Bange Series Rhombus Shell Design Waterproof Sling Bag With Usb Charging,1847,4.2,105,https://www.amazon.in/red-lemon-medium-size-unisex-adult-bange-series-rhombus-shell-design-waterproof-sling-bag-with-usb-charging/dp/B09VGNTDRZ,             ,B09VGNTDRZ,                           ,
B0C6639P8P,Amazon Basics Laptop Bag for 15.6 Inch Laptops | College/Travel Backpack with USB Charging Port and Anti-Theft Pocket | 23 L,1009,4.4,138,https://www.amazon.in/amazon-basics-laptop-bag-for-15-6-inch-laptops-college-travel-backpack-with-usb-charging-port-and-anti-theft-pocket-23-l/dp/B0C6639P8P,     ,B0C6639P8P ,"                                  Introducing the Amazon Basics Laptop Bag. It comes equipped with 2 main compartments and a laptop sleeve that accomodates up to a 15.6 inch laptop. The additional front zipper pockets, side pockets give you more storage space while the hidden back pocket allows you to keep your valuable belongings safe. The ergonomic back design and padded shoulder straps add comfort to your commute. The bag also sports a pull-rod box that allows you to stow the bag onto your luggage handle for ease.              ","‎Alpha Digital Corp., ALPHA DIGITAL CORP,C-1,SARATHI CO-OPERATIVE HOUSING SOCIETY LIMITED, KHIRA NAGAR, S.V. ROAD,SANTACRUZ WEST,MUMBAI 400054, INDIA "
B0BYDWD4VL,HP 330 15.6-inch Laptop Backpack/Trolley Pass-Through; Padded Back Panel; Padded air mesh Panel/Hand wash and air Dry/1 Year Limited Warranty (793A7AA),799,4.3,8,https://www.amazon.in/hp-330-15-6-inch-laptop-backpack-trolley-pass-through-padded-back-panel-padded-air-mesh-panel-hand-wash-and-air-dry-1-year-limited-warranty-793a7aa/dp/B0BYDWD4VL,     ,B0BYDWD4VL ,,"‎HP Inc., HP Sales India "
B0CJNXGMHH,Martucci Ashper 45L Smart 17 Inch Laptop Backpack Men and Women/Unisex/College/School/Travel Backpack for Girls and Boys,821,5.0,1,https://www.amazon.in/martucci-ashper-45l-smart-17-inch-laptop-backpack-men-and-women-unisex-college-school-travel-backpack-for-girls-and-boys/dp/B0CJNXGMHH,             ,B0CJNXGMHH,                           ,
B07J46KLFP,"FUR JADEN 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",429,3.9,10507,https://www.amazon.in/fur-jaden-15-6-inch-laptop-backpack-25-ltr-bag-for-school-college-and-office-with-usb-charging-port/dp/B07J46KLFP,             ,B07NT6YNLD,"                                  This durable and lightweight backpack from Fur Jaden can keep you sorted throughout the day while also being super stylish, thus making it the perfect modern and functional accessory for any user – male or female. This backpack can be the perfect complement to your bold and charismatic persona, while its multiple inner chambers can hold all your stuff with convenience. Fur Jaden backpacks are young, vibrant and fashionable accessories which are also a symbol of sophistication. This backpack is high on aesthetics as well as on utility and functionality. This unisex backpack from Fur Jaden comes with a USB charging port so you can now charge your phone while travelling without the inconvenience to keep the power bank in your pocket. Keep your belongings secure as your score high on the style quotient with this functional backpack. The material of this Backpack from Fur Jaden is water resistant, which keeps any worries about getting it wet in the rain or accidental splashes at bay. Your laptop and every other belonging will stay safe from water as long as you keep them inside your backpack. This backpack from Fur Jaden comes with substantial capacity to accommodate your laptop and other goods with ease. The large capacity of this Backpack can store laptops up to a 15.6 Inches without any hassle. Weighing in at only 0.5kg, this Fur Jaden Backpack Is a breeze to carry around. Most of the weight you will feel is that of the goods you carry inside, as the backpack does not impose much weight on the user. This multipurpose and water resistant backpack from Fur Jaden can take you from day to night, thanks to its multiple compartments.              ",
B07GXYHFCY,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Blue White,339,3.8,2612,https://www.amazon.in/dzert-clasy-laptop-bag-college-bag-for-boys-girls-21-l-blue-white/dp/B07GXYHFCY,             ,B07GXX2BP3,,
B09321GJXZ,Bennett™ Mystic 15.6 inch (39.6cm) Laptop Briefcase Shoulder Sling Office Business Professional Travel Messenger Bag for Men and Women Water Repellent Formal Executive Bags (Grey) 6 Months Warranty,452,4.0,6881,https://www.amazon.in/bennetttm-mystic-15-6-inch-39-6cm-laptop-briefcase-shoulder-sling-office-business-professional-travel-messenger-bag-for-men-and-women-water-repellent-formal-executive-bags-grey-6-months-warranty/dp/B09321GJXZ,     ,B09321GJXZ ,,"‎Texcoco Enterprices, Texcoco Enterprices, 9958166528 "
B0BMQ2HXYP,"POLESTAR Bold 42 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",729,3.8,2001,https://www.amazon.in/polestar-bold-42-l-bag-for-college-school-office-casual-multipurpose-backpack-with-15-6-laptop-compartment-water-resistant-unisex-design-stylish-durable-1-year-warranty/dp/B0BMQ2HXYP,             ,B0BMQ2HXYP,,
B0C58X3CRX,"Amazon Basics Classic Camera Shoulder Bag, Adjustable Strap, Waterproof material, Breathable Mesh, Anti-Shock, Compatible with Nikon, Canon and Sony Mirrorless Cameras",549,3.6,6,https://www.amazon.in/amazon-basics-classic-camera-shoulder-bag-adjustable-strap-waterproof-material-breathable-mesh-anti-shock-compatible-with-nikon-canon-and-sony-mirrorless-cameras/dp/B0C58X3CRX,     ,B0C58X3CRX ,,"‎ALPHA DIGITAL CORP, ALPHA DIGITAL CORP, C-1,SARATHI CO-OPERATIVE HOUSING SOCIETY LIMITED, KHIRANAGAR, S.V. ROAD, SANTACRUZ WEST.MUMBAI 400054. INDIA "
B08TTMMGYT,"Amazon Brand – Eono Reusable Tote Bags, 100% Organic Cotton Shopping/Grocery Bag, Multi-Purpose Bag, Sturdy Canvas Bag With 15kgs Capacity, Single Pack (Good Vibes)",179,3.8,1232,https://www.amazon.in/amazon-brand-eono-reusable-tote-bags-100-organic-cotton-shopping-grocery-bag-multi-purpose-bag-sturdy-canvas-bag-with-15kgs-capacity-single-pack-good-vibes/dp/B08TTMMGYT,             ,B08TTMMGYT,,
B09CGDFNBV,"DAHSHA Nylon Stylish Small 6 Multi-Pocket Zip Closure Sling Cross Body Travel Messenger One Side Shoulder Bag for Men & Women (Grey, 25 x 10 x 20 CM)",545,4.0,860,https://www.amazon.in/dahsha-nylon-stylish-small-6-multi-pocket-zip-closure-sling-cross-body-travel-messenger-one-side-shoulder-bag-for-men-women-grey-25-x-10-x-20-cm/dp/B09CGDFNBV,             ,B09CGDFNBV,,
B08TDH2LCP,"Presto! Oxo-Biodegradable Garbage Bags (Black, Medium, 19 x 21 inches) - 30 Bags/ Roll - Pack of 3(Plastic)",169,4.2,1088,https://www.amazon.in/presto-oxo-biodegradable-garbage-bags-black-medium-19-x-21-inches-30-bags-roll-pack-of-3-plastic/dp/B08TDH2LCP,             ,B08TDH2LCP,"                                  Presto! offers Oxo-Biodegradable Garbage Bags to help you maintain cleanliness and hygiene in your house, office and surroundings. These garbage bags make clean-up and garbage disposal a hassle-free task while being easy on the environment! Line them up in your bedroom or bathroom dustbins or use them to segregate dry and wet waste in the kitchen. Effectively clear out messy trash like baby diapers and kitty litter! Handy at offices or hotels, they?re useful for getting rid of leftover party plates and garbage as well. They come with a detachable tie-tape which lets you neatly tie up the bag, making it easier to carry out after use. These medium-sized bags easily fit any normal dustbins. They are available in black colour in a pack of 3 rolls, and each roll contains 30 bags for your convenience.              ",
B07Y3DB5YZ,"AirCase Office Sling Messenger Bag fits upto 14.1"" Laptop/Macbook, Detachable Shoulder Strap, Waterproof, Shockproof, Carry Handle with Spacious Pockets, For Men & Women, Blue",729,4.0,1750,https://www.amazon.in/aircase-office-sling-messenger-bag-fits-upto-14-1-laptop-macbook-detachable-shoulder-strap-waterproof-shockproof-carry-handle-with-spacious-pockets-for-men-women-blue/dp/B07Y3DB5YZ,     ,B07Y3DB5YZ ,,"‎AirCase, Istuff365, Godown No.H-3, Dharam Complex, Thane-421302 "
B0C6KZS555,"Zebronics Camp1, 14 Liters, 1 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Black)",398,3.6,31,https://www.amazon.in/zebronics-camp1-14-liters-1-compartment-laptop-backpacks-fit-up-to-15-6-inch-laptop-polyester-fabric-office-use-and-mini-business-travel-bags-black/dp/B0C6KZS555,     ,B0C6KZS555 ,"                                  Zebronics Camp1, 14 Liters, 1 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags              ","‎Zebronics India Private Limited, Zebronics India Private Limited "
B0BR3KK8TR,"HYDER 35L Latest And Trendy Stylish Waterproof College/Casual/School Bag/Backpack For Kids, Boys, Girls, Men And Women | Best Bags For Everyday Use",704,4.2,217,https://www.amazon.in/hyder-35l-latest-and-trendy-stylish-waterproof-college-casual-school-bag-backpack-for-kids-boys-girls-men-and-women-best-bags-for-everyday-use/dp/B0BR3KK8TR,             ,B0BR3JZGGL,,
B0BX9R766K,EUME Delhi Capitals 19 Ltrs Drawstring Backpack with 1 Compartment Men & Women Fit Up to 13.3 inch Laptop Blue Color,199,4.1,17,https://www.amazon.in/eume-delhi-capitals-19-ltrs-drawstring-backpack-with-1-compartment-men-women-fit-up-to-13-3-inch-laptop-blue-color/dp/B0BX9R766K,     ,B0BX9R766K ,"                                  EUME IPL Team Drawstring Backpack. Multipurpose: suitable for business, school, hiking, travelling, camping, sports, school. To meet all your travel needs. Durable: made with superior Polyester fabric material and ensured for maximum durability and making the texture become ultra-durable and better ventilation not easy to deformation. You can to adjust the length of the shoulder straps if you need. Well-made and designed: it's attractive and functional looking. The whole backpack were designed and built very well              ","‎EUME Lifestyle Pvt Ltd, Customer Care Email : customercare@eumeworld.com, Customer Care Contact : 9321366003 "
